Region,Board Number,Board Name,Board Type,Board Language,School Number,School Name,School Level,School Language,School Type,School Special Conditions,Suite,PO Box,Street,City,Province,Postal Code,Phone,Fax,Grade Range,Date Open,Email,Website,Board Website
North Region,B28045,Keewatin-Patricia DSB,Pub Dist Sch Brd (E/F),English,157503,Ear Falls Public School,Elementary,English,Public,Not applicable,,,40 Spruce St,Ear Falls,Ontario,P0V1T0,807-222-3777,807-222-2207,JK-8,01/09/1969,jennifer.olsen@kpdsb.on.ca,http://earfalls.kpdsb.on.ca/,http://www.kpdsb.on.ca
North Region,B28045,Keewatin-Patricia DSB,Pub Dist Sch Brd (E/F),English,190390,Evergreen Public School,Elementary,English,Public,Not applicable,,,675 Brinkman Rd,Kenora,Ontario,P9N2R5,807-468-8607,807-468-9301,JK-6,01/09/1969,Shannon.bailey@kpdsb.on.ca,http://evergreen.kpdsb.on.ca/,http://www.kpdsb.on.ca
North Region,B28045,Keewatin-Patricia DSB,Pub Dist Sch Brd (E/F),English,030759,Golden Learning Centre,Elementary,English,Public,Not applicable,,,16 Eric Radford Way,Balmertown,Ontario,P0V1C0,807-735-2088,807-735-3127,JK-8,01/09/1969,gracia.cianci@kpdsb.on.ca,http://glc.kpdsb.on.ca/,http://www.kpdsb.on.ca
North Region,B28045,Keewatin-Patricia DSB,Pub Dist Sch Brd (E/F),English,275026,Ignace Elementary School,Elementary,English,Public,Not applicable,,,194 Davy Lake Rd,Ignace,Ontario,P0T1T0,807-934-2212,807-934-6475,JK-8,01/09/1969,chantal.moore@kpdsb.on.ca,http://ignaceschool.kpdsb.on.ca/,http://www.kpdsb.on.ca
North Region,B28045,Keewatin-Patricia DSB,Pub Dist Sch Brd (E/F),English,918113,Ignace Secondary School,Secondary,English,Public,Not applicable,,,194 Davy Lake Rd,Ignace,Ontario,P0T1T0,807-934-2212,807-934-6475,12-Sep,03/09/1974,chantal.moore@kpdsb.on.ca,http://ignaceschool.kpdsb.on.ca/,http://www.kpdsb.on.ca
North Region,B28045,Keewatin-Patricia DSB,Pub Dist Sch Brd (E/F),English,288675,Keewatin Public School,Elementary,English,Public,Not applicable,,Box 621,330 Mill St,Keewatin,Ontario,P0X1C0,807-547-2292,807-547-3202,JK-6,01/09/1969,heather.mutch@kpdsb.on.ca,http://keewatin.kpdsb.on.ca/,http://www.kpdsb.on.ca
North Region,B28045,Keewatin-Patricia DSB,Pub Dist Sch Brd (E/F),English,996842,Keewatin-Patricia DSB Adult Education School,Secondary,English,Public,Continuing Education,219,,100 Casimir Ave.,Dryden,Ontario,P8N3L4,807-223-5553,,No Grades Applicable,01/08/2012,,,http://www.kpdsb.on.ca
North Region,B28045,Keewatin-Patricia DSB,Pub Dist Sch Brd (E/F),English,998659,Keewatin-Patricia DSB Literacy-Numeracy School,Elem/Sec,English,Public,Continuing Education,,,79 Casimir Ave.,Dryden,Ontario,P8N2Z6,807-223-5311,,No Grades Applicable,10/08/2016,,,http://www.kpdsb.on.ca
North Region,B28045,Keewatin-Patricia DSB,Pub Dist Sch Brd (E/F),English,994247,Keewatin-Patricia DSB Night Secondary School,Secondary,English,Public,Continuing Education,,,79 Casimir Ave.,Dryden,Ontario,P8N2Z6,807-223-5311,,12-Sep,25/05/2012,,,http://www.kpdsb.on.ca
North Region,B28045,Keewatin-Patricia DSB,Pub Dist Sch Brd (E/F),English,981998,Keewatin-Patricia DSB Summer Secondary School,Secondary,English,Public,Summer,,,79 Casimir Ave,Dryden,Ontario,P8N2Z6,,,12-Sep,01/07/2009,,,http://www.kpdsb.on.ca
North Region,B28045,Keewatin-Patricia DSB,Pub Dist Sch Brd (E/F),English,649814,Kenora Attendance Centre,Elem/Sec,English,Public,Cust/Correctional Facility,,,621 Lakeview Drive,Kenora,Ontario,P9N3P6,,,12-Sep,09/10/2015,,,http://www.kpdsb.on.ca
North Region,B28045,Keewatin-Patricia DSB,Pub Dist Sch Brd (E/F),English,642029,Kenora-RR Child & Family Services,Elem/Sec,English,Public,Care/Treatment Facility,4th Floor,,240 Veterans Drive,Kenora,Ontario,P9N3Y5,807-468-5571,807-468-3857,12-Jul,30/06/1981,,,http://www.kpdsb.on.ca
North Region,B28045,Keewatin-Patricia DSB,Pub Dist Sch Brd (E/F),English,296996,King George VI Public School,Elementary,English,Public,Not applicable,,,320 Sixth Ave S,Kenora,Ontario,P9N2C3,807-468-7570,807-468-6453,JK-6,01/09/1969,tim.flynn@kpdsb.on.ca,http://kinggeorge.kpdsb.on.ca/,http://www.kpdsb.on.ca
North Region,B28045,Keewatin-Patricia DSB,Pub Dist Sch Brd (E/F),English,570516,Lillian Berg Public School,Elementary,English,Public,Not applicable,,,1 School Lane,Vermilion Bay,Ontario,P0V2V0,807-227-2152,807-227-2243,JK-8,01/09/1969,doris.st.jules@kpdsb.on.ca,http://lillianberg.kpdsb.on.ca/,http://www.kpdsb.on.ca
North Region,B28045,Keewatin-Patricia DSB,Pub Dist Sch Brd (E/F),English,406929,New Prospect Public School,Elementary,English,Public,Not applicable,,,289 Wice Rd,Dryden,Ontario,P8N3H6,807-223-4713,807-937-2185,JK-8,01/09/2003,kelly.schollie@kpdsb.on.ca,http://newprospect.kpdsb.on.ca/,http://www.kpdsb.on.ca
North Region,B28045,Keewatin-Patricia DSB,Pub Dist Sch Brd (E/F),English,643599,New Roads for Sioux,Secondary,English,Public,Care/Treatment Facility,c/o Queen Elizabeth District High School,,15 Fair Street,Sioux Lookout,Ontario,P8T1A9,807-737-3500,807-737-1979,12-Sep,01/09/1985,,,http://www.kpdsb.on.ca
North Region,B28045,Keewatin-Patricia DSB,Pub Dist Sch Brd (E/F),English,641723,Norcare Inc,Elementary,English,Public,Care/Treatment Facility,,,330 Mill Street,Kenora,Ontario,P0X1C0,807-468-5571,807-468-3857,JK-8,01/09/1980,,,http://www.kpdsb.on.ca
North Region,B28045,Keewatin-Patricia DSB,Pub Dist Sch Brd (E/F),English,486663,Open Roads Public School,Elementary,English,Public,Not applicable,,,20 Davis St,Dryden,Ontario,P8N1R4,807-223-4418,807-223-5346,JK-8,01/09/1969,Tanis.Mitani-Oberg@kpdsb.on.ca,http://openroads.kpdsb.on.ca/,http://www.kpdsb.on.ca
North Region,B28045,Keewatin-Patricia DSB,Pub Dist Sch Brd (E/F),English,937789,Red Lake District High School,Secondary,English,Public,Not applicable,,,60-C Highway 105,Red Lake,Ontario,P0V2M0,807-727-2092,807-727-3136,12-Sep,01/09/1969,Shawnda.Norlock@kpdsb.on.ca,http://rldhs.kpdsb.on.ca/,http://www.kpdsb.on.ca
North Region,B28045,Keewatin-Patricia DSB,Pub Dist Sch Brd (E/F),English,478997,Red Lake Madsen Public School,Elementary,English,Public,Not applicable,,,201 Howey St,Red Lake,Ontario,P0V2M0,807-727-2331,807-727-3019,JK-8,01/09/1969,Debra.Geary@kpdsb.on.ca,http://redlakemadsen.kpdsb.on.ca/,http://www.kpdsb.on.ca
North Region,B28045,Keewatin-Patricia DSB,Pub Dist Sch Brd (E/F),English,501484,Savant Lake Public School,Elementary,English,Public,Not applicable,,,Lot 1 First Street,Savant Lake,Ontario,P0V2S0,807-584-2242,807-584-2272,JK-8,01/09/1969,holly.szumowski@kpdsb.on.ca,http://savantlake.kpdsb.on.ca/,http://www.kpdsb.on.ca
North Region,B28045,Keewatin-Patricia DSB,Pub Dist Sch Brd (E/F),English,514659,Sioux Mountain Public School,Elementary,English,Public,Not applicable,,,89 First St,Sioux Lookout,Ontario,P8T1B5,807-737-3480,807-737-3486,JK-8,01/09/2002,darryl.tinney@kpdsb.on.ca,http://siouxmountain.kpdsb.on.ca/,http://www.kpdsb.on.ca
North Region,B28045,Keewatin-Patricia DSB,Pub Dist Sch Brd (E/F),English,515000,Sioux Narrows Public School,Elementary,English,Public,Not applicable,,,5689 Hwy 71,Sioux Narrows,Ontario,P0X1N0,807-226-5254,807-226-1020,JK-6,01/09/1969,tim.flynn@kpdsb.on.ca,http://siouxnarrows.kpdsb.on.ca/,http://www.kpdsb.on.ca
North Region,B28045,Keewatin-Patricia DSB,Pub Dist Sch Brd (E/F),English,936871,Sioux North High School,Secondary,English,Public,Not applicable,,,86 Third Ave,Sioux Lookout,Ontario,P8T1A9,807-737-3500,807-737-1979,12-Sep,01/09/1969,Darryl.Tinney@kpdsb.ca,http://siouxnorth.kpdsb.on.ca/,http://www.kpdsb.on.ca
North Region,B28045,Keewatin-Patricia DSB,Pub Dist Sch Brd (E/F),English,566489,Upsala Public School,Elementary,English,Public,Not applicable,,General Delivery,5006 Highway 17,Upsala,Ontario,P0T2Y0,807-986-2352,807-986-1409,JK-8,01/09/1969,chantal.moore@kpdsb.on.ca,http://upsala.kpdsb.on.ca/,http://www.kpdsb.on.ca
North Region,B28045,Keewatin-Patricia DSB,Pub Dist Sch Brd (E/F),English,569739,Valleyview Public School,Elementary,English,Public,Not applicable,,,1529 Valley Drive RR 2,Kenora,Ontario,P9N4K3,807-548-4205,807-548-1937,JK-6,01/09/1969,lisa.achilles@kpdsb.on.ca,http://valleyview.kpdsb.on.ca/,http://www.kpdsb.on.ca
North Region,B28045,Keewatin-Patricia DSB,Pub Dist Sch Brd (E/F),English,641715,W. Creighton Youth Centre,Secondary,English,Public,Cust/Correctional Facility,4th Floor,,240 Veterans Drive,Kenora,Ontario,P9N3Y5,807-468-5571,807-468-3857,12-Sep,01/09/1980,,,http://www.kpdsb.on.ca
North Region,B29050,Kenora CDSB,Cath Dist Sch Brd (E/F),English,805068,St John School,Elementary,English,Catholic,Not applicable,,,54 Discovery Rd,Red Lake,Ontario,P0V2M0,807-727-2365,807-727-3017,JK-8,01/09/1969,scwhite@kcdsb.on.ca,https://www.kcdsb.on.ca/schools/sjs,http://www.kcdsb.on.ca
North Region,B29050,Kenora CDSB,Cath Dist Sch Brd (E/F),English,819360,St Louis Separate School,Elementary,English,Catholic,Not applicable,,,420 Eighth St,Keewatin,Ontario,P0X1C0,807-547-2829,807-547-3081,JK-6,01/09/1969,,https://www.kcdsb.on.ca/schools/sls,http://www.kcdsb.on.ca
North Region,B29050,Kenora CDSB,Cath Dist Sch Brd (E/F),English,864617,St Thomas Aquinas,Elementary,English,Catholic,Not applicable,,,1 Poirier Dr,Kenora,Ontario,P9N4G8,807-548-8282,807-548-1946,08-Jul,01/09/1985,,https://www.kcdsb.on.ca/schools/sta,http://www.kcdsb.on.ca
North Region,B29050,Kenora CDSB,Cath Dist Sch Brd (E/F),English,864471,St Thomas Aquinas High School,Secondary,English,Catholic,Not applicable,,,1 Poirier Dr,Kenora,Ontario,P9N4G8,807-548-8282,807-548-1946,12-Sep,01/09/1969,,https://www.kcdsb.on.ca/schools/sta,http://www.kcdsb.on.ca
North Region,B29050,Kenora CDSB,Cath Dist Sch Brd (E/F),English,806436,St. John Paul II School,Elementary,English,Catholic,Not applicable,,,1290 Heenan Place,Kenora,Ontario,P9N2Y8,807-467-8910,,JK-6,20/08/2007,,https://www.kcdsb.on.ca/schools/pjp,http://www.kcdsb.on.ca
North Region,B29050,Kenora CDSB,Cath Dist Sch Brd (E/F),English,641892,St. Thomas Aquinas (Section 23) School,Secondary,English,Catholic,Care/Treatment Facility,,,1290 Heenan Place,Kenora,Ontario,P9N2Y8,807-467-8910,807-467-8915,12-Sep,01/09/2013,tbush@kcdsb.on.ca,kcdsb.on.ca,http://www.kcdsb.on.ca
North Region,B29050,Kenora CDSB,Cath Dist Sch Brd (E/F),English,996169,St. Thomas Aquinas Continuing Education School,Secondary,English,Catholic,Continuing Education,,,1 Poirier Drive,Kenora,Ontario,P9N4G8,807-548-8282,807-548-1946,12-Sep,01/09/2021,sta@kcdsb.on.ca,,http://www.kcdsb.on.ca
North Region,B29050,Kenora CDSB,Cath Dist Sch Brd (E/F),English,982858,St. Thomas Aquinas High School,Secondary,English,Catholic,Summer,,,1 Poirier Dr,Kenora,Ontario,P9N4G8,807-548-8282,,12-Sep,01/10/2014,,,http://www.kcdsb.on.ca
North Region,B29050,Kenora CDSB,Cath Dist Sch Brd (E/F),English,821225,École Ste Marguerite Bourgeoys,Elementary,English,Catholic,Not applicable,,,20 Gunne Cres,Kenora,Ontario,P9N3N5,807-468-6618,807-468-4698,JK-6,08/09/1992,smb@kcdsb.on.ca,https://www.kcdsb.on.ca/schools/smb,http://www.kcdsb.on.ca
West Region,B80039,KidsAbility E A,Provincial/Hospital,English,301825,KidsAbility School,Elementary,English,Hospital,Not applicable,,,500 Hallmark Dr,Waterloo,Ontario,N2K3P5,519-886-8886,519-885-6222,JK-3,01/01/1970,,http://www.kidsability.ca/en/school,www.kidsability.ca
North Region,B28061,Lakehead DSB,Pub Dist Sch Brd (E/F),English,011517,Algonquin Avenue Public School,Elementary,English,Public,Not applicable,,,160 South Algonquin Ave,Thunder Bay,Ontario,P7B4T1,807-767-3881,807-767-5341,JK-8,01/09/1969,algonquin_secretary@lakeheadschools.ca,https://algonquin.lakeheadschools.ca/,http://www.lakeheadschools.ca
North Region,B28061,Lakehead DSB,Pub Dist Sch Brd (E/F),English,021008,Armstrong Elementary School,Elementary,English,Public,Not applicable,,,62 Queen St,Armstrong,Ontario,P0T1A0,807-583-2076,807-583-2315,JK-8,01/09/1969,,https://armstrong.lakeheadschools.ca/,http://www.lakeheadschools.ca
North Region,B28061,Lakehead DSB,Pub Dist Sch Brd (E/F),English,118575,Bernier-Stokes Elementary School,Elementary,English,Public,Not applicable,,,3 Maheegan Dr,Collins,Ontario,P0V1M0,807-583-2593,807-583-2599,JK-8,01/09/1979,,https://www.lakeheadschools.ca/schools/,http://www.lakeheadschools.ca
North Region,B28061,Lakehead DSB,Pub Dist Sch Brd (E/F),English,072877,C D Howe Public School,Elementary,English,Public,Not applicable,,,30 Wishart Cres,Thunder Bay,Ontario,P7A6G3,807-767-6244,807-768-8805,JK-8,01/09/1969,cd_howe_secretary@lakeheadschools.ca,https://cdhowe.lakeheadschools.ca/,http://www.lakeheadschools.ca
North Region,B28061,Lakehead DSB,Pub Dist Sch Brd (E/F),English,646182,Child and Adolescent Mental Health Unit,Elem/Sec,English,Public,Care/Treatment Facility,,,980 Oliver Rd,Thunder Bay,Ontario,P7B6V4,,,JK-12,01/09/2008,,,http://www.lakeheadschools.ca
North Region,B28061,Lakehead DSB,Pub Dist Sch Brd (E/F),English,130982,Claude E Garton Public School,Elementary,English,Public,Not applicable,,,414 Grenville Ave,Thunder Bay,Ontario,P7A1X9,807-683-6289,807-683-8010,JK-8,01/09/1969,claude_garton_secretary@lakeheadschools.ca,https://claudegarton.lakeheadschools.ca/,http://www.lakeheadschools.ca
North Region,B28061,Lakehead DSB,Pub Dist Sch Brd (E/F),English,127868,Crestview Public School,Elementary,English,Public,Not applicable,,,4452 Oliver Road RR 1,Murillo,Ontario,P0T2G0,807-935-2692,807-935-3183,JK-8,01/09/1969,crestview_secretary@lakeheadschools.ca,https://crestview.lakeheadschools.ca/,http://www.lakeheadschools.ca
North Region,B28061,Lakehead DSB,Pub Dist Sch Brd (E/F),English,116073,Ecole Elsie MacGill PS (Elementary),Elementary,English,Public,Not applicable,,,130 Churchill Drive,Thunder Bay,Ontario,P7C1V5,,,JK-8,01/09/2020,,,http://www.lakeheadschools.ca
North Region,B28061,Lakehead DSB,Pub Dist Sch Brd (E/F),English,236136,Ecole Gron Morgan Public School,Elementary,English,Public,Not applicable,,,174 Marlborough Rd,Thunder Bay,Ontario,P7B4G4,807-345-1468,807-344-3986,JK-8,01/09/1994,gron_morgan_secretary@lakeheadschools.ca,https://gronmorgan.lakeheadschools.ca/,http://www.lakeheadschools.ca
North Region,B28061,Lakehead DSB,Pub Dist Sch Brd (E/F),English,198587,Five Mile Public School,Elementary,English,Public,Not applicable,,,2025 Dawson Road 12,Thunder Bay,Ontario,P7G2E9,807-767-1411,807-767-5337,JK-8,01/09/1969,five_mile_secretary@lakeheadschools.ca,https://fivemile.lakeheadschools.ca/,http://www.lakeheadschools.ca
North Region,B28061,Lakehead DSB,Pub Dist Sch Brd (E/F),English,222372,Gorham and Ware Community Public School,Elementary,English,Public,Not applicable,,,2032 Kam-Current Rd 14,Gorham,Ontario,P7G0K5,807-767-4241,807-767-2188,JK-8,01/09/1969,gorhamware_secretary@lakeheadschools.ca,https://gorhamware.lakeheadschools.ca/,http://www.lakeheadschools.ca
North Region,B28061,Lakehead DSB,Pub Dist Sch Brd (E/F),English,915424,Hammarskjold High School,Secondary,English,Public,Not applicable,,,80 Clarkson St S,Thunder Bay,Ontario,P7B4W8,807-767-1631,807-767-0395,12-Sep,01/09/1969,hammarskjold_secretary@lakeheadschools.ca,http://www.lakeheadschools.ca/hammarskjold/,http://www.lakeheadschools.ca
North Region,B28061,Lakehead DSB,Pub Dist Sch Brd (E/F),English,287091,Kakabeka Falls District Public School,Elementary,English,Public,Not applicable,,,1 Porter Street,Kakabeka Falls,Ontario,P0T1W0,807-473-9252,807-473-4695,JK-8,03/09/1974,kakabeka_secretary@lakeheadschools.ca,https://kakabeka.lakeheadschools.ca/,http://www.lakeheadschools.ca
North Region,B28061,Lakehead DSB,Pub Dist Sch Brd (E/F),English,300632,Kingsway Park Public School,Elementary,English,Public,Not applicable,,,315 Empire Ave,Thunder Bay,Ontario,P7E4R9,807-623-6722,807-623-7790,JK-8,01/09/1969,kingsway_park_secretary@lakeheadschools.ca,https://kingsway.lakeheadschools.ca/,http://www.lakeheadschools.ca
North Region,B28061,Lakehead DSB,Pub Dist Sch Brd (E/F),English,990914,Lakehead Adult Education Centre,Secondary,English,Public,Continuing Education,,,125 S. Lillie St,Thunder Bay,Ontario,P7E2A3,807-625-5145,807-622-5964,No Grades Applicable,01/09/1998,cbois@lakeheadschools.ca,http://www.lakeheadschools.ca/adulted/main,http://www.lakeheadschools.ca
North Region,B28061,Lakehead DSB,Pub Dist Sch Brd (E/F),English,914410,Lakehead Alternative School,Secondary,English,Public,Alternative,,,333 N High Street,Thunder Bay,Ontario,P7A5S3,807-768-7284,,12-Sep,01/10/1986,,https://www.lakeheadschools.ca/secondary-overview/alternative-programs/,http://www.lakeheadschools.ca
North Region,B28061,Lakehead DSB,Pub Dist Sch Brd (E/F),English,992127,Lakehead Board Night School,Secondary,English,Public,Continuing Education,,,125 S Lillie St,Thunder Bay,Ontario,P7E2A3,807-622-6642,807-625-9268,No Grades Applicable,01/09/1986,,,http://www.lakeheadschools.ca
North Region,B28061,Lakehead DSB,Pub Dist Sch Brd (E/F),English,980455,Lakehead Board of Education Summer School,Secondary,English,Public,Summer,,,2135 Sills Street,Thunder Bay,Ontario,P7E5T2,,,12-Sep,01/07/2014,,,http://www.lakeheadschools.ca
North Region,B28061,Lakehead DSB,Pub Dist Sch Brd (E/F),English,008397,Lakehead Elementary Virtual School,Elementary,English,Public,Temporary Remote Learning School,,,125 Lillie Street,Thunder Bay,Ontario,P7E2A3,807-625-7303,,JK-8,24/08/2020,,,http://www.lakeheadschools.ca
North Region,B28061,Lakehead DSB,Pub Dist Sch Brd (E/F),English,939152,Lakehead Secondary Virtual School,Secondary,English,Public,Temporary Remote Learning School,,,333 High Street,Thunder Bay,Ontario,P7A5S3,,,12-Sep,26/08/2020,,,http://www.lakeheadschools.ca
North Region,B28061,Lakehead DSB,Pub Dist Sch Brd (E/F),English,352764,McKellar Park Central Public School,Elementary,English,Public,Not applicable,,,301 North Archibald St,Thunder Bay,Ontario,P7C3Y3,807-623-2289,807-623-1586,JK-8,01/09/1969,mckellar_park_secretary@lakeheadschools.ca,https://mckellar.lakeheadschools.ca/,http://www.lakeheadschools.ca
North Region,B28061,Lakehead DSB,Pub Dist Sch Brd (E/F),English,353159,McKenzie Public School,Elementary,English,Public,Not applicable,,,1625 LAKESHORE DR,Shuniah,Ontario,P7A0T2,807-983-2355,807-983-2638,JK-8,01/09/1969,mckenzie_secretary@lakeheadschools.ca,https://mckenzie.lakeheadschools.ca/,http://www.lakeheadschools.ca
North Region,B28061,Lakehead DSB,Pub Dist Sch Brd (E/F),English,409618,Nor'wester View Public School,Elementary,English,Public,Not applicable,,,1946 Mountain Rd,Thunder Bay,Ontario,P7J1C8,807-475-9231,807-473-0984,JK-8,01/09/1996,norwester_view_secretary@lakeheadschools.ca,https://norwesterview.lakeheadschools.ca/,http://www.lakeheadschools.ca
North Region,B28061,Lakehead DSB,Pub Dist Sch Brd (E/F),English,415553,Ogden Community Public School,Elementary,English,Public,Not applicable,,,600 McKenzie St,Thunder Bay,Ontario,P7C4Z3,807-622-9513,807-623-9436,JK-8,01/09/1969,ogden_secretary@lakeheadschools.ca,https://ogden.lakeheadschools.ca/,http://www.lakeheadschools.ca
North Region,B28061,Lakehead DSB,Pub Dist Sch Brd (E/F),English,648590,Residential/Day Treatment - South,Elementary,English,Public,Care/Treatment Facility,C.D. Howe School,,30 Wishart Cres,Thunder Bay,Ontario,P7A6G3,807-767-6244,807-768-8805,K-8,01/09/2002,,,http://www.lakeheadschools.ca
North Region,B28061,Lakehead DSB,Pub Dist Sch Brd (E/F),English,509566,Sherbrooke Public School,Elementary,English,Public,Not applicable,,,110 Sherbrooke St,Thunder Bay,Ontario,P7C4R6,807-475-4226,807-475-5739,JK-8,01/09/1972,sherbrooke_secretary@lakeheadschools.ca,https://sherbrooke.lakeheadschools.ca/,http://www.lakeheadschools.ca
North Region,B28061,Lakehead DSB,Pub Dist Sch Brd (E/F),English,530344,St James Public School,Elementary,English,Public,Not applicable,,,243 St James St,Thunder Bay,Ontario,P7A3P1,807-345-7191,807-345-5976,JK-8,01/09/1969,st_james_secretary@lakeheadschools.ca,https://stjames.lakeheadschools.ca/,http://www.lakeheadschools.ca
North Region,B28061,Lakehead DSB,Pub Dist Sch Brd (E/F),English,950848,Superior Collegiate and Vocational Institute,Secondary,English,Public,Not applicable,,,333 High Street N,Thunder Bay,Ontario,P7A5S3,807-768-7284,,12-Sep,01/07/2009,,http://www.lakeheadschools.ca/superior,http://www.lakeheadschools.ca
North Region,B28061,Lakehead DSB,Pub Dist Sch Brd (E/F),English,644293,Thunder Bay Alternative School,Secondary,English,Public,Cust/Correctional Facility,,,Hwy 61,Thunder Bay,Ontario,P7C4Y4,807-475-8401,807-475-8579,No Grades Applicable,01/09/1986,,,http://www.lakeheadschools.ca
North Region,B28061,Lakehead DSB,Pub Dist Sch Brd (E/F),English,517216,Valley Central Public School,Elementary,English,Public,Not applicable,,,563 Candy Mountain Drive 6,Slate River,Ontario,P7J0B8,807-473-5810,807-577-2038,JK-8,01/09/1969,valley_central_secretary@lakeheadschools.ca,https://valley.lakeheadschools.ca/,http://www.lakeheadschools.ca
